height,weight,label
138,68,fat
179,68,normal
197,45,thin
168,51,thin
180,63,normal
167,51,thin
181,54,thin
148,37,thin
199,77,normal
199,79,normal
164,37,thin
134,71,fat
184,64,normal
137,75,fat
120,75,fat
200,52,thin
160,59,normal
199,58,thin
133,47,fat
167,78,fat
168,69,normal
161,48,normal
197,77,normal
135,60,fat
145,48,normal
140,47,normal
185,38,thin
125,65,fat
167,46,thin
127,67,fat
172,77,fat
172,37,thin
132,63,fat
156,47,normal
158,63,normal
120,78,fat
138,47,normal
195,42,thin
130,54,fat
183,48,thin
187,59,thin
121,43,fat
159,57,normal
153,39,thin
157,58,normal
151,39,thin
179,75,normal
194,56,thin
166,36,thin
130,46,fat
152,71,fat
123,75,fat
200,70,thin
170,53,thin
195,78,normal
128,76,fat
178,75,normal
135,63,fat
186,36,thin
185,58,thin
192,69,normal
140,80,fat
127,41,normal
156,80,fat
190,40,thin
176,44,thin
124,74,fat
187,63,thin
172,69,normal
183,62,normal
163,52,normal
190,61,thin
132,66,fat
200,46,thin
198,35,thin
130,55,fat
133,50,fat
138,63,fat
148,50,normal
158,49,normal
133,68,fat
199,74,normal
141,39,normal
158,56,normal
129,53,fat
180,62,normal
194,76,normal
173,48,thin
189,67,normal
167,45,thin
142,58,fat
195,79,normal
131,78,fat
149,76,fat
126,41,fat
142,47,normal
181,73,normal
187,70,normal
143,49,normal
133,51,fat
193,66,thin
177,58,normal
192,38,thin
138,49,fat
120,61,fat
163,36,thin
195,61,thin
167,79,fat
155,37,thin
125,65,fat
157,65,fat
132,45,fat
167,41,thin
194,59,thin
171,38,thin
135,77,fat
158,64,fat
173,48,thin
188,54,thin
157,76,fat
181,74,normal
127,40,normal
134,68,fat
127,73,fat
144,50,normal
136,64,fat
139,43,normal
175,63,normal
186,53,thin
140,55,fat
189,57,thin
131,35,normal
150,38,thin
183,40,thin
121,44,fat
181,55,thin
190,46,thin
142,36,thin
200,71,thin
168,68,normal
163,70,fat
174,55,thin
191,67,thin
122,41,fat
157,37,thin
199,37,thin
143,72,fat
137,60,fat
144,53,fat
178,35,thin
132,52,fat
143,73,fat
134,43,normal
197,54,thin
122,40,fat
178,75,normal
131,59,fat
179,71,normal
140,35,thin
173,35,thin
169,51,thin
123,56,fat
185,76,normal
171,50,thin
142,41,normal
180,41,thin
141,45,normal
196,45,thin
156,36,thin
169,63,normal
137,63,fat
168,45,thin
127,79,fat
182,76,normal
161,39,thin
136,80,fat
132,45,fat
144,46,normal
188,59,thin
182,62,normal
199,62,thin
156,79,fat
123,62,fat
120,58,fat
149,54,normal
130,62,fat
199,46,thin
121,55,fat
170,44,thin
169,43,thin
186,43,thin
143,79,fat
184,71,normal
142,55,fat
131,60,fat
194,45,thin
149,77,fat
194,43,thin
140,71,fat
140,64,fat
170,80,fat
180,75,normal
148,79,fat
122,75,fat
143,59,fat
150,58,fat
175,40,thin
194,56,thin
132,43,normal
184,61,thin
175,75,normal
122,45,fat
187,65,normal
121,46,fat
149,51,normal
150,44,normal
122,45,fat
156,75,fat
154,69,fat
122,51,fat
199,52,thin
175,65,normal
185,42,thin
159,50,normal
123,74,fat
151,41,thin
179,59,thin
170,70,normal
194,62,thin
190,47,thin
179,47,thin
137,44,normal
124,57,fat
135,65,fat
156,68,fat
144,66,fat
140,77,fat
169,76,fat
167,41,thin
158,36,thin
175,35,thin
126,78,fat
156,52,normal
172,43,thin
127,40,normal
146,79,fat
181,36,thin
147,71,fat
133,78,fat
152,68,fat
150,66,fat
173,41,thin
173,65,normal
163,49,thin
130,78,fat
148,52,normal
185,76,normal
146,38,thin
197,42,thin
131,68,fat
153,38,thin
198,61,thin
185,66,normal
162,39,thin
138,62,fat
166,69,normal
179,54,thin
169,50,thin
190,62,thin
199,40,thin
177,74,normal
173,78,fat
137,54,fat
136,40,normal
124,71,fat
148,72,fat
190,74,normal
169,39,thin
192,56,thin
181,78,normal
156,52,normal
175,38,thin
122,42,fat
167,64,normal
155,50,normal
194,36,thin
168,49,thin
131,39,normal
142,63,fat
195,64,thin
182,66,normal
200,53,thin
121,68,fat
149,62,fat
141,71,fat
175,72,normal
137,69,fat
139,49,normal
132,36,normal
146,75,fat
153,37,thin
192,40,thin
196,72,normal
164,38,thin
139,44,normal
161,59,normal
173,78,fat
141,79,fat
127,58,fat
171,54,thin
196,65,thin
150,73,fat
130,71,fat
199,52,thin
128,60,fat
195,51,thin
178,65,normal
157,72,fat
164,66,normal
187,42,thin
190,36,thin
126,72,fat
168,77,fat
160,62,normal
135,37,normal
194,61,thin
171,79,fat
125,70,fat
143,40,normal
193,49,thin
147,77,fat
184,43,thin
143,72,fat
179,56,thin
134,64,fat
200,79,normal
193,37,thin
165,52,normal
151,80,fat
143,45,normal
130,77,fat
163,36,thin
122,49,fat
123,54,fat
157,80,fat
154,48,normal
124,50,fat
164,70,fat
197,54,thin
182,49,thin
133,42,normal
145,69,fat
187,79,normal
200,35,thin
183,55,thin
174,79,fat
197,44,thin
129,61,fat
179,63,normal
183,80,normal
132,45,fat
180,74,normal
179,58,thin
124,64,fat
181,42,thin
160,80,fat
121,36,normal
145,39,normal
165,73,fat
168,44,thin
169,42,thin
136,47,normal
129,39,normal
164,80,fat
186,76,normal
167,62,normal
155,40,thin
197,68,thin
121,37,normal
142,44,normal
131,74,fat
200,52,thin
177,78,normal
143,49,normal
180,45,thin
194,37,thin
147,70,fat
187,66,normal
174,56,thin
162,63,normal
133,53,fat
180,65,normal
128,64,fat
131,44,fat
199,56,thin
188,78,normal
160,73,fat
127,72,fat
194,48,thin
160,74,fat
166,60,normal
122,56,fat
174,77,normal
166,70,normal
128,77,fat
133,68,fat
140,64,fat
189,41,thin
147,72,fat
129,75,fat
183,72,normal
194,60,thin
167,73,fat
178,66,normal
156,58,normal
182,44,thin
187,40,thin
176,38,thin
196,61,thin
199,55,thin
156,78,fat
200,74,normal
121,45,fat
185,78,normal
188,80,normal
157,77,fat
166,63,normal
126,74,fat
188,66,normal
173,70,normal
199,65,thin
121,64,fat
152,40,thin
178,47,thin
163,59,normal
154,50,normal
135,77,fat
173,57,normal
186,50,thin
122,76,fat
128,42,fat
148,55,normal
153,77,fat
171,74,normal
125,56,fat
151,67,fat
124,54,fat
188,60,thin
170,55,normal
126,49,fat
166,79,fat
197,73,normal
153,67,fat
177,71,normal
142,66,fat
169,54,normal
141,52,fat
178,78,normal
153,38,thin
137,41,normal
189,60,thin
150,40,thin
121,47,fat
160,41,thin
148,74,fat
152,77,fat
173,79,fat
174,65,normal
162,48,thin
156,44,thin
168,80,fat
154,56,normal
130,52,fat
180,66,normal
177,73,normal
121,60,fat
134,39,normal
159,69,fat
177,54,thin
131,55,fat
178,46,thin
169,50,thin
146,58,fat
185,69,normal
168,45,thin
139,38,normal
193,55,thin
146,35,thin
137,50,fat
197,49,thin
162,61,normal
148,66,fat
142,62,fat
182,65,normal
135,60,fat
170,76,fat
176,60,normal
167,69,normal
138,71,fat
165,38,thin
191,72,normal
123,54,fat
192,35,thin
126,73,fat
196,74,normal
150,56,normal
125,45,fat
133,50,fat
176,53,thin
151,72,fat
164,49,thin
153,38,thin
187,70,normal
177,59,normal
176,78,normal
154,67,fat
198,74,normal
156,67,fat
200,77,normal
175,47,thin
171,37,thin
171,71,normal
129,49,fat
166,52,normal
163,58,normal
190,55,thin
181,41,thin
123,55,fat
159,73,fat
185,72,normal
138,39,normal
133,38,normal
144,50,normal
142,60,fat
137,43,normal
177,69,normal
177,78,normal
167,38,thin
185,61,thin
145,69,fat
171,35,thin
124,71,fat
184,69,normal
167,59,normal
150,57,normal
123,64,fat
200,71,thin
129,44,fat
128,50,fat
153,63,fat
147,66,fat
161,37,thin
169,60,normal
158,71,fat
130,53,fat
139,39,normal
141,54,fat
160,59,normal
174,56,thin
183,61,thin
152,56,normal
164,74,fat
144,59,fat
128,80,fat
168,54,normal
181,65,normal
126,59,fat
148,70,fat
148,77,fat
132,69,fat
181,52,thin
185,38,thin
181,40,thin
165,47,thin
172,36,thin
188,43,thin
181,43,thin
141,36,thin
184,75,normal
185,51,thin
182,43,thin
189,54,thin
140,47,normal
124,80,fat
193,60,thin
196,59,thin
163,79,fat
123,55,fat
145,66,fat
190,61,thin
155,59,normal
127,54,fat
138,70,fat
131,69,fat
182,74,normal
192,78,normal
125,46,fat
129,42,normal
151,68,fat
146,72,fat
127,56,fat
121,68,fat
131,58,fat
137,61,fat
158,79,fat
154,55,normal
192,36,thin
175,46,thin
145,40,normal
171,62,normal
139,37,normal
162,45,thin
163,60,normal
182,78,normal
187,69,normal
186,77,normal
139,50,fat
147,58,fat
158,78,fat
179,74,normal
172,36,thin
197,66,thin
127,60,fat
133,48,fat
174,79,fat
163,50,normal
194,72,normal
167,61,normal
196,64,thin
134,49,fat
129,39,normal
143,37,thin
125,41,fat
147,51,normal
150,62,fat
142,74,fat
152,60,fat
158,48,normal
188,38,thin
154,79,fat
199,61,thin
196,48,thin
128,40,normal
135,39,normal
166,68,normal
131,57,fat
124,72,fat
124,63,fat
147,47,normal
133,49,fat
193,74,normal
140,40,normal
134,79,fat
156,76,fat
198,51,thin
135,37,normal
173,60,normal
130,55,fat
190,44,thin
146,70,fat
136,37,normal
194,38,thin
174,53,thin
196,51,thin
193,52,thin
188,46,thin
154,64,fat
157,66,fat
160,62,normal
155,44,thin
139,57,fat
145,65,fat
183,42,thin
155,80,fat
189,74,normal
152,77,fat
181,73,normal
182,66,normal
153,37,thin
193,68,thin
166,72,fat
158,74,fat
194,65,thin
121,55,fat
193,73,normal
164,38,thin
168,54,normal
125,72,fat
198,63,thin
176,61,normal
135,77,fat
165,38,thin
150,79,fat
186,49,thin
134,59,fat
133,75,fat
125,69,fat
200,56,thin
163,64,normal
174,63,normal
151,42,thin
146,40,normal
160,68,fat
191,40,thin
186,44,thin
198,78,normal
161,42,thin
198,48,thin
129,80,fat
133,63,fat
136,37,normal
135,70,fat
197,71,thin
121,54,fat
141,75,fat
120,59,fat
156,40,thin
166,50,thin
190,42,thin
132,63,fat
200,73,thin
138,75,fat
170,42,thin
139,76,fat
120,52,fat
195,42,thin
150,49,normal
127,63,fat
120,38,fat
130,71,fat
186,76,normal
169,39,thin
189,50,thin
131,80,fat
198,60,thin
149,52,normal
199,78,normal
137,66,fat
168,65,normal
174,71,normal
147,74,fat
138,77,fat
137,49,fat
120,50,fat
188,55,thin
161,57,normal
178,74,normal
157,41,thin
165,77,fat
156,66,fat
200,60,thin
172,47,thin
128,45,fat
200,59,thin
153,37,thin
147,67,fat
179,73,normal
123,44,fat
121,50,fat
122,46,fat
167,52,normal
173,48,thin
160,73,fat
184,76,normal
156,75,fat
138,52,fat
172,61,normal
194,35,thin
133,62,fat
197,55,thin
140,77,fat
200,47,thin
147,50,normal
188,43,thin
191,75,normal
120,44,fat
124,53,fat
199,80,normal
165,75,fat
127,57,fat
155,51,normal
140,39,normal
186,65,normal
170,78,fat
167,65,normal
194,59,thin
134,44,normal
164,66,normal
137,61,fat
136,49,fat
135,46,normal
151,79,fat
182,42,thin
156,70,fat
186,36,thin
186,47,thin
140,50,fat
171,37,thin
160,40,thin
179,49,thin
126,52,fat
172,48,thin
195,49,thin
188,58,thin
140,47,normal
124,45,fat
173,47,thin
195,48,thin
191,61,thin
124,53,fat
156,55,normal
127,50,fat
186,59,thin
165,65,normal
175,51,thin
142,77,fat
156,57,normal
135,54,fat
190,44,thin
186,78,normal
163,70,fat
190,43,thin
120,47,fat
121,44,fat
190,63,thin
168,42,thin
194,72,normal
130,71,fat
196,80,normal
125,52,fat
130,48,fat
170,64,normal
193,52,thin
143,75,fat
187,68,normal
185,38,thin
132,37,normal
160,43,thin
151,74,fat
122,76,fat
120,49,fat
192,65,thin
188,80,normal
196,68,thin
163,80,fat
153,37,thin
164,73,fat
147,79,fat
134,72,fat
145,42,normal
122,35,normal
137,47,normal
187,68,normal
187,53,thin
191,46,thin
171,71,normal
185,55,thin
134,77,fat
143,53,fat
155,75,fat
127,80,fat
153,75,fat
159,80,fat
166,49,thin
161,71,fat
161,76,fat
161,77,fat
164,47,thin
127,71,fat
192,42,thin
127,80,fat
193,46,thin
139,61,fat
144,63,fat
139,35,thin
159,42,thin
192,65,thin
178,67,normal
181,71,normal
141,55,fat
160,58,normal
200,60,thin
180,36,thin
158,60,normal
120,70,fat
175,64,normal
148,47,normal
146,43,normal
157,55,normal
147,70,fat
150,50,normal
129,54,fat
176,61,normal
137,80,fat
145,51,normal
121,71,fat
187,45,thin
147,44,normal
193,48,thin
174,54,thin
154,58,normal
187,65,normal
137,43,normal
165,36,thin
185,49,thin
180,36,thin
140,42,normal
199,44,thin
194,40,thin
137,53,fat
195,48,thin
158,45,thin
178,51,thin
125,37,normal
122,71,fat
184,57,thin
185,36,thin
137,51,fat
123,74,fat
180,77,normal
157,55,normal
145,54,fat
192,76,normal
157,35,thin
198,54,thin
137,49,fat
167,51,thin
141,38,normal
150,64,fat
167,55,normal
128,67,fat
199,57,thin
148,60,fat
122,75,fat
199,40,thin
182,72,normal
125,77,fat
157,71,fat
147,39,thin
173,74,normal
196,73,normal
163,53,normal
144,35,thin
182,53,thin
121,63,fat
182,68,normal
171,69,normal
189,38,thin
154,71,fat
171,41,thin
170,56,normal
125,69,fat
123,50,fat
148,65,fat
121,71,fat
122,58,fat
125,49,fat
190,79,normal
196,59,thin
130,62,fat
186,53,thin
176,40,thin
195,66,thin
171,47,thin
125,43,fat
146,39,thin
148,49,normal
194,79,normal
194,70,normal
146,50,normal
161,36,thin
167,46,thin
134,70,fat
121,36,normal
138,64,fat
182,52,thin
188,40,thin
140,77,fat
172,35,thin
164,65,normal
196,38,thin
163,37,thin
180,38,thin
200,79,normal
142,63,fat
171,65,normal
139,74,fat
163,46,thin
157,55,normal
134,69,fat
165,60,normal
162,47,thin
180,64,normal
123,45,fat
183,36,thin
165,44,thin
154,69,fat
148,55,normal
170,64,normal
169,35,thin
156,46,normal
194,43,thin
126,63,fat
186,47,thin
144,49,normal
158,54,normal
190,68,normal
177,70,normal
171,67,normal
135,78,fat
162,78,fat
133,67,fat
149,80,fat
136,74,fat
198,70,thin
188,64,thin
137,36,normal
187,40,thin
149,56,normal
187,38,thin
173,66,normal
180,38,thin
199,71,thin
152,51,normal
138,66,fat
182,79,normal
160,57,normal
164,39,thin
146,39,thin
124,40,fat
139,51,fat
149,68,fat
196,70,thin
181,58,thin
185,72,normal
136,43,normal
197,40,thin
172,40,thin
171,67,normal
199,46,thin
136,47,normal
182,78,normal
152,56,normal
173,43,thin
121,38,fat
162,77,fat
131,41,normal
143,48,normal
149,66,fat
160,71,fat
145,47,normal
177,44,thin
154,43,thin
171,65,normal
189,41,thin
169,39,thin
132,56,fat
139,70,fat
171,40,thin
178,46,thin
149,61,fat
192,41,thin
135,58,fat
134,54,fat
185,67,normal
193,73,normal
188,62,thin
158,41,thin
136,38,normal
145,75,fat
164,69,fat
149,77,fat
136,55,fat
132,68,fat
151,52,normal
197,36,thin
134,74,fat
182,61,thin
146,65,fat
133,68,fat
135,79,fat
132,50,fat
150,47,normal
181,52,thin
121,35,normal
123,75,fat
148,80,fat
175,41,thin
146,66,fat
153,72,fat
172,61,normal
122,46,fat
188,35,thin
192,39,thin
158,73,fat
191,79,normal
196,56,thin
147,47,normal
134,73,fat
166,64,normal
165,61,normal
158,67,fat
173,70,normal
168,60,normal
129,72,fat
146,46,normal
152,57,normal
159,53,normal
152,78,fat
186,65,normal
148,65,fat
139,35,thin
176,63,normal
199,43,thin
188,75,normal
156,70,fat
147,79,fat
174,43,thin
137,51,fat
195,61,thin
196,54,thin
140,42,normal
170,62,normal
178,67,normal
120,79,fat
173,58,normal
163,37,thin
126,74,fat
194,69,thin
143,50,normal
178,61,normal
183,50,thin
157,38,thin
196,60,thin
161,73,fat
175,66,normal
158,51,normal
175,79,fat
175,40,thin
176,79,fat
122,69,fat
124,49,fat
120,39,fat
143,43,normal
183,74,normal
181,48,thin
156,58,normal
192,48,thin
138,46,normal
160,43,thin
198,67,thin
170,36,thin
173,79,fat
186,75,normal
145,45,normal
133,51,fat
182,43,thin
141,66,fat
177,62,normal
131,63,fat
149,64,fat
188,64,thin
144,38,thin
120,76,fat
152,46,normal
174,75,normal
130,42,normal
142,35,thin
168,73,fat
124,58,fat
150,35,thin
157,46,normal
148,36,thin
129,46,fat
172,51,thin
154,40,thin
146,56,fat
136,38,normal
121,54,fat
146,49,normal
120,72,fat
196,64,thin
175,46,thin
128,35,normal
141,65,fat
180,45,thin
120,72,fat
159,60,normal
128,44,fat
190,68,normal
154,40,thin
142,67,fat
170,45,thin
154,77,fat
188,75,normal
125,58,fat
148,76,fat
137,36,normal
166,67,normal
144,51,normal
198,39,thin
156,55,normal
185,80,normal
143,56,fat
177,35,thin
132,36,normal
177,68,normal
153,72,fat
144,44,normal
167,39,thin
143,76,fat
165,48,thin
124,65,fat
129,68,fat
143,80,fat
129,58,fat
141,76,fat
149,51,normal
188,41,thin
159,46,thin
189,77,normal
133,51,fat
159,45,thin
189,70,normal
156,62,normal
120,53,fat
182,42,thin
144,42,normal
171,47,thin
156,46,normal
132,51,fat
131,55,fat
151,51,normal
125,72,fat
139,39,normal
151,44,normal
144,64,fat
152,56,normal
133,63,fat
184,76,normal
178,68,normal
143,63,fat
161,40,thin
147,80,fat
154,67,fat
147,36,thin
123,56,fat
141,46,normal
124,73,fat
165,51,normal
148,72,fat
121,44,fat
195,50,thin
159,79,fat
129,43,fat
160,80,fat
185,58,thin
146,60,fat
185,62,thin
140,49,normal
198,76,normal
169,53,normal
176,42,thin
155,68,fat
189,62,thin
166,70,normal
177,70,normal
179,76,normal
179,46,thin
192,38,thin
131,80,fat
180,77,normal
168,59,normal
194,43,thin
194,40,thin
131,53,fat
147,70,fat
151,74,fat
183,58,thin
175,37,thin
158,54,normal
188,65,thin
153,72,fat
138,58,fat
186,77,normal
131,51,fat
173,49,thin
168,51,thin
136,57,fat
197,79,normal
161,50,normal
128,42,fat
154,72,fat
133,68,fat
123,62,fat
186,38,thin
134,78,fat
149,35,thin
151,56,normal
148,44,normal
178,54,thin
199,43,thin
197,54,thin
145,62,fat
127,76,fat
159,56,normal
187,56,thin
164,52,normal
168,60,normal
122,64,fat
156,55,normal
165,72,fat
186,49,thin
198,67,thin
151,66,fat
144,71,fat
156,46,normal
146,70,fat
189,78,normal
173,67,normal
158,60,normal
139,73,fat
137,78,fat
171,77,fat
153,47,normal
162,72,fat
128,55,fat
136,42,normal
156,68,fat
191,69,normal
155,77,fat
152,70,fat
197,35,thin
200,58,thin
183,39,thin
139,51,fat
170,47,thin
128,61,fat
169,64,normal
182,79,normal
136,48,fat
182,68,normal
196,49,thin
200,53,thin
192,56,thin
142,35,thin
128,42,fat
175,71,normal
165,80,fat
186,53,thin
164,62,normal
137,45,normal
129,47,fat
155,48,normal
128,55,fat
139,67,fat
128,46,fat
122,72,fat
182,77,normal
150,36,thin
192,46,thin
134,58,fat
199,45,thin
188,36,thin
146,58,fat
187,80,normal
197,41,thin
172,78,fat
131,79,fat
142,68,fat
140,71,fat
148,73,fat
160,46,thin
186,39,thin
147,43,normal
134,44,normal
135,49,fat
146,77,fat
155,53,normal
197,78,normal
191,44,thin
141,35,thin
189,56,thin
131,77,fat
159,67,fat
169,74,fat
185,40,thin
193,69,normal
143,78,fat
176,48,thin
142,41,normal
181,53,thin
131,62,fat
131,62,fat
143,61,fat
190,66,thin
128,67,fat
189,80,normal
